-179.34118553580277, 0.7713137762122302
-175.5517639936155, 0.7714513732181194
-172.52022675986572, 0.7715614508228308
-169.10974737189719, 0.7716852881281309
-165.69679123782265, 0.7652732676536964
-163.0466729043976, 0.7719054433375536
-160.0151356706478, 0.772015520942265
-156.983598436898, 0.7721255985469762
-153.95206120314822, 0.7722356761516878
-149.78617425284827, 0.7789228906378995
-147.89146348175467, 0.7789916891408446
-144.85992624800485, 0.7791017667455558
-141.44944686003632, 0.7792256040508556
-138.04144421817384, 0.7858852991358911
-135.00743023831802, 0.7794595189608677
-131.2204854422368, 0.7861329737464919
-127.80505256205626, 0.7731850954923232
-124.00820078155098, 0.7537151191590075
-119.08442952281361, 0.7604298530463984
-115.67395013484509, 0.7605536903516981
-109.98981782156423, 0.7607600858605321
-105.82640761737026, 0.7739831581264802
-102.04193956739503, 0.7871924706918378
-98.6314601794265, 0.7873163079971379
-95.22098079145799, 0.7874401453024382
-91.81297814959547, 0.7940998403874739
-88.40249876162697, 0.7942236776927738
-86.89168363696406, 0.8073504320545986
-84.24404204964502, 0.8205184655181907
-82.74065716330016, 0.85325279321922
-81.24717926137927, 0.9121305520391876
-78.97847982827896, 0.9252848258021904
-77.48252518025208, 0.9776267268424244
-77.50233914910012, 1.0299135890803024
-77.13825747151743, 1.0691424954592987
-76.02867521602731, 1.1410782101381476
-75.6670702845506, 1.1868429742968796
-74.9215697066432, 1.2195497825967307
-74.5599647751665, 1.2653145467554636
-74.20826682811386, 1.3372227420331337
-73.84418515053113, 1.3764516484121305
-73.4825802190545, 1.4222164125708625
-73.13088227200178, 1.4941246078485335
-72.01634652429962, 1.5529886069679135
-72.0336837470417, 1.5987396114260548
-71.68446254609502, 1.6771836644834606
-71.32285761461836, 1.7229484286421934
-71.34019483736033, 1.768699433100337
-70.60460124387694, 1.8275496725191258
-71.0008806208377, 1.873286917276681
-70.26281028124836, 1.9256012989157363
-69.15075127965221, 1.9910011558148504
-69.54703065661292, 2.0367384005724043
-69.56932137156701, 2.095561120590016
-69.22257691672638, 2.1805410314271567
-69.23496064725641, 2.21322032032583
-69.24734437778635, 2.245899609224504
-68.50927403819693, 2.298213990863559
-68.52908800704496, 2.3505008531014364
-68.16748307556834, 2.396265617260169
-68.18729704441635, 2.448552479498047
-67.82569211293968, 2.494317243656779
-68.60834388243711, 2.5596483020529472
-67.87275028895371, 2.618498541471738
-67.89256425780175, 2.670785403709616
-67.91980846496782, 2.7426798392866973
-67.94705267213384, 2.8145742748637796
-67.2139358247565, 2.8799603720623046
-66.48329572348509, 2.9518823270405634
-66.12664428422033, 3.0107188067587654
-65.38857394463108, 3.063033188397821
-64.66041058946567, 3.1414910011558144
-64.30128240409488, 3.193791623094282
-64.3210963729429, 3.246078485332159
-63.20656062524087, 3.304942484451539
-63.602840002201575, 3.3506797292090926
-63.63256095547369, 3.4291100225659092
-63.659805162639614, 3.5010044581429907
-62.92173482305029, 3.5533188397820465
-62.18861797567294, 3.6187049369805715
-62.21338543673293, 3.6840635147779186
-61.4852220815676, 3.762521327535913
-60.375639826077496, 3.834457042214762
-59.6350927403819, 3.8802355660740826
-58.535417469315995, 3.9783147118718696
-57.792393637514465, 4.017557377951456
-56.672904397600306, 4.063349661511365
-54.80048434146073, 4.1222411800319225
-54.06241400187146, 4.174555561670978
-52.94540150806312, 4.226883703010623
-52.214761406791894, 4.298805657988883
-51.08536518245368, 4.318454510429854
-48.829049479883366, 4.364288073091529
-47.70708349386314, 4.403544498871705
-46.58759425394908, 4.4493367824316135
-44.32880180527282, 4.488634487313556
-42.06010237217252, 4.5017887610765595
-39.41493753095947, 4.5214926523198855
-36.757388959216385, 4.508517254664538
-34.097363641367224, 4.489005999229457
-31.429908085200005, 4.449887170455171
-30.278221145907843, 4.410713302878529
-27.98227750564147, 4.35197314106445
-26.823160328031427, 4.293191700148606
-25.287577742308272, 4.240959876713084
-24.507402718916907, 4.182164676096647
-23.737134679949477, 4.149512906599153
-22.959436402663968, 4.097253563762452
-21.790412240629706, 4.012328691727669
-20.99537674060217, 3.914318344432825
